#,moniker_name,domain,reliability_mean,reliability_label,bias_mean,bias_label
2989,Fox Business: The Big Money Show,.tv.thebigmoneyshow.adfontesmedia.com,31,Mixed Reliability/Opinion OR Other Issues,18.1666675,Hyper-Partisan Right
2990,FOX 4 Dallas Fort-Worth KDFW: FOX 4 News at 6,.tv.fox4dallasfox4newsat6.adfontesmedia.com,44.33333333,Reliable; Analysis/Fact Reporting,0,Middle
2991,20 Minutos,.20minutos.es,44.99999958,Reliable; Analysis/Fact Reporting,-2.213674872,Middle
2992,Electrek,.electrek.co,41.56862765,Reliable; Analysis/Fact Reporting,-1.8666675,Middle
2993,The Expose,.expose-news.com,9.032788197,Unreliable; Misleading,23.75956156,Hyper-Partisan Right
2994,GB News,.gbnews.com,34.26666543,Generally Reliable/Analysis OR Other Issues,7.962964074,Skews Right
2995,ABC 7 NY WABC: Eyewitness News at 6:00,.tv.abc7nyeyewitnessnewsat6.adfontesmedia.com,44.55555333,Reliable; Analysis/Fact Reporting,0.222223333,Middle
2996,The Hornell Evening Tribune,.eveningtribune.com,42.06666667,Reliable; Analysis/Fact Reporting,-1.74074,Middle
2997,Sportskeeda,.sportskeeda.com,35.96078412,Generally Reliable/Analysis OR Other Issues,0.117647059,Middle
2998,KHON2 News,.khon2.com,42.41176353,Reliable; Analysis/Fact Reporting,-0.333333529,Middle
2999,CBS Los Angeles KCAL News KCBS: KCAL News 6p on CBS Los Angeles,.tv.kcalnews6p.adfontesmedia.com,44.55555667,Reliable; Analysis/Fact Reporting,-0.444443333,Middle
3000,EssentiallySports,.essentiallysports.com,35.46875,Generally Reliable/Analysis OR Other Issues,-0.145833125,Middle
3001,CBS 19 Cleveland WOIO: 19 News at 6PM,.tv.woio19newsat6pm.adfontesmedia.com,45.77778,Reliable; Analysis/Fact Reporting,0,Middle
3002,CBS Colorado KCNC: CBS4 News at 6,.tv.denvercbs4newsat6.adfontesmedia.com,45.22222333,Reliable; Analysis/Fact Reporting,-0.444446667,Middle
3003,CBS San Francisco KPIX : CBS News Bay Area with Juliette Goodrich - 6PM,.tv.cbsnewsbayareawithjuliettegoodrich.adfontesmedia.com,43.66666667,Reliable; Analysis/Fact Reporting,1.333333333,Middle
3004,The Diplomat,.thediplomat.com,41.29166563,Reliable; Analysis/Fact Reporting,-0.104166875,Middle
3005,Piers Morgan Uncensored,.tv.piersmorganuncensored.adfontesmedia.com,24.80952143,Mixed Reliability/Opinion OR Other Issues,14.54901882,Strong Right
3006,Cornwall Live,.cornwalllive.com,41.1875,Reliable; Analysis/Fact Reporting,0.145833125,Middle
3007,Greg Palast,.gregpalast.com,23.8,Unreliable; Problematic,-17.47826087,Strong Left
3008,World Politics Review,.worldpoliticsreview.com,42.15686118,Reliable; Analysis/Fact Reporting,-2.533334,Middle
3009,Belfast Live,.belfastlive.co.uk,40.97777733,Reliable; Analysis/Fact Reporting,0.088888667,Middle
3010,Bristol Live | Bristol Post,.bristolpost.co.uk,41.62745176,Reliable; Analysis/Fact Reporting,-0.490195882,Middle
3011,CBS Seattle KIRO 7: KIRO 7 News at 6 p.m.,.tv.kiro7newsat6pm.adfontesmedia.com,42.99999667,Reliable; Analysis/Fact Reporting,0,Middle
3012,Just Listen to Yourself with Kira Davis,.pod.justlistentoyourself.adfontesmedia.com,26.66666667,Mixed Reliability/Opinion OR Other Issues,16.5833325,Strong Right
3013,V Interesting with V Spehar,.pod.vinterestingwithvspehar.adfontesmedia.com,29.66666333,Mixed Reliability/Opinion OR Other Issues,-19,Hyper-Partisan Left
3014,Our Body Politic,.pod.ourbodypolitic.adfontesmedia.com,33.77777667,Generally Reliable/Analysis OR Other Issues,-18.55555667,Hyper-Partisan Left
3015,The Cost of Care,.pod.thecostofcare.adfontesmedia.com,44.33333333,Reliable; Analysis/Fact Reporting,-2.888886667,Middle
3016,Citations Needed,.pod.citationsneeded.adfontesmedia.com,26.27778,Mixed Reliability/Opinion OR Other Issues,-21.7499975,Hyper-Partisan Left
3017,New Jersey Globe,.newjerseyglobe.com,41.71111,Reliable; Analysis/Fact Reporting,1.314815556,Middle
3018,Fine Art Globe,.fineartglobe.com,33.73684105,Generally Reliable/Analysis OR Other Issues,-2.140350526,Middle
3019,MAGA Mornings with Alan Jacoby,.pod.thegreatdividepodcastwithalanjacoby.adfontesmedia.com,9.380955714,Unreliable; Misleading,32.583335,Most Extreme Right
3020,CNN International: CNN Newsroom with Lynda Kinkade,.tv.cnnnewsroomwithlyndakinkade.adfontesmedia.com,41.88888667,Reliable; Analysis/Fact Reporting,-8.944441667,Skews Left
3021,Real America's Voice: Securing America with Frank Gaffney,.tv.securingamericawithfrankgaffney.adfontesmedia.com,21.44444444,Unreliable; Problematic,18.8,Hyper-Partisan Right
3022,Nottinghamshire Live,.nottinghampost.com,41.866666,Reliable; Analysis/Fact Reporting,0,Middle
3023,NBC4 Washington WRC: NBC News 4 at 6,.tv.nbcnews4at6washington.adfontesmedia.com,45.22222333,Reliable; Analysis/Fact Reporting,-3.333333333,Middle
3024,FOX 13 Seattle KCPQ: Fox 13 News at 6pm,.tv.fox13newsat6pmseattle.adfontesmedia.com,44.66666667,Reliable; Analysis/Fact Reporting,0.222223333,Middle
3025,NBC 9 News Denver KUSA: 9News at 6PM Next With Kyle Clark,.tv.nextwithkyleclark.adfontesmedia.com,39.66666333,Generally Reliable/Analysis OR Other Issues,-9.055553333,Skews Left
3026,CTech,.calcalistech.com,39.049999,Generally Reliable/Analysis OR Other Issues,4.390805517,Middle
3027,KTVU FOX 2 San Francisco: KTVU FOX 2 News at 6pm,.tv.ktvunewsat6pm.adfontesmedia.com,44,Reliable; Analysis/Fact Reporting,-1.444443333,Middle
3028,PBD Podcast,.pod.pbdpodcast.adfontesmedia.com,19.24444267,Unreliable; Problematic,19.07407556,Hyper-Partisan Right
3029,Arlington Now,.arlnow.com,40.62222267,Reliable; Analysis/Fact Reporting,-0.111111333,Middle
3030,The Japan Times,.japantimes.co.jp,41.6,Reliable; Analysis/Fact Reporting,-2.444445,Middle
3031,FOX 29 Philadelphia WTXF: The Six,.tv.fox29thesix.adfontesmedia.com,44,Reliable; Analysis/Fact Reporting,0.22222,Middle
3032,KHOU 11 News Houston CBS: KHOU 11 News at 6PM,tv.khounewsat6pm.adfontesmedia.com,44,Reliable; Analysis/Fact Reporting,0,Middle
3033,ABC Seattle KOMO 4: KOMO 4 News at 6pm,.tv.komonews4at6pm.adfontesmedia.com,43.22222333,Reliable; Analysis/Fact Reporting,-6.388886667,Skews Left
3034,The 7,.pod.the7.adfontesmedia.com,42.66666667,Reliable; Analysis/Fact Reporting,-0.222223333,Middle
3035,WUSA 9 DC/Virginia CBS: WUSA 9 News at 6pm,.tv.wusa9newsat6pm.adfontesmedia.com,44.11111,Reliable; Analysis/Fact Reporting,-1,Middle
3036,NBC Chicago WMAQ: NBC5 News at 6pm,.tv.nbc5newsat6pm.adfontesmedia.com,43.11111,Reliable; Analysis/Fact Reporting,-0.777776667,Middle
3037,NBC Seattle KING 5: KING 5 News at 6:30pm,.tv.king5newsat630pm.adfontesmedia.com,44.66666333,Reliable; Analysis/Fact Reporting,-0.666666667,Middle
3038,Environment America,.environmentamerica.org,39.27083312,Generally Reliable/Analysis OR Other Issues,-7.360361081,Skews Left
3039,Canadian Evergreen,.canadianevergreen.com,41.75555467,Reliable; Analysis/Fact Reporting,-6.333334286,Skews Left
3040,Wisdom of Crowds,.pod.wisdomofcrowds.adfontesmedia.com,33.72222333,Generally Reliable/Analysis OR Other Issues,-15.2500025,Strong Left
3041,Tom Shattuck's Burn Barrel,.pod.tomshattucksburnbarrel.adfontesmedia.com,21.38888667,Unreliable; Problematic,15.9166675,Strong Right
3042,Drum Tower,.pod.drumtower.adfontesmedia.com,39.22222333,Generally Reliable/Analysis OR Other Issues,-1.111113333,Middle
3043,"WJLA ABC News 7 Washington, DC: 7News ON YOUR SIDE at 6",.tv.7newsonyoursideat6.adfontesmedia.com,42.77777667,Reliable; Analysis/Fact Reporting,-1.555553333,Middle
3044,Dissent Magazine,.dissentmagazine.org,34.91111133,Generally Reliable/Analysis OR Other Issues,-16.62162068,Strong Left
3045,Daily Mountain Eagle,.mountaineagle.com,40.68749937,Reliable; Analysis/Fact Reporting,0.0625,Middle
3046,Great Falls Tribune,.greatfallstribune.com,43.99999933,Reliable; Analysis/Fact Reporting,-1.200000667,Middle
3047,Pottstown Mercury,.pottsmerc.com,41.08888867,Reliable; Analysis/Fact Reporting,-0.377778667,Middle
3048,The Gander,.gandernewsroom.com,29.666666,Mixed Reliability/Opinion OR Other Issues,-14.90860371,Strong Left
3049,WSB-TV Channel 2 Atlanta ABC : Channel 2 Action News at 6pm (ABC),.tv.wsbchannel2actionnewsat6pm.adfontesmedia.com,45.66667,Reliable; Analysis/Fact Reporting,-0.777776667,Middle
3050,CBS Chicago WBBM: CBS 2 News at 6pm,.tv.chicagocbs2newsat6pm.adfontesmedia.com,44.66667,Reliable; Analysis/Fact Reporting,-0.333333333,Middle
3051,The Keystone,.keystonenewsroom.com,29.73333333,Mixed Reliability/Opinion OR Other Issues,-13.12069017,Strong Left
3052,Your Money Minute,.pod.yourmoneyminute.adfontesmedia.com,39.11111333,Generally Reliable/Analysis OR Other Issues,-0.555556667,Middle
3053,Press & Guide,.pressandguide.com,41.51111133,Reliable; Analysis/Fact Reporting,-0.466666667,Middle
3054,Red Bulletin,.redbull.com,39.72916625,Generally Reliable/Analysis OR Other Issues,-0.22916625,Middle
3055,Centre Daily Times,.centredaily.com,41.03333333,Reliable; Analysis/Fact Reporting,-2.425925556,Middle
3056,HCM Technology Report,.pod.hcmtechnologyreport.adfontesmedia.com,37.88889,Generally Reliable/Analysis OR Other Issues,-0.222223333,Middle
3057,Future Hindsight,.pod.futurehindsight.adfontesmedia.com,32.66666333,Generally Reliable/Analysis OR Other Issues,-18.666666,Hyper-Partisan Left
3058,London Calling,.pod.londoncalling.adfontesmedia.com,9.25,Unreliable; Misleading,24.399998,Hyper-Partisan Right
3059,Rick & Bubba University Podcast,.pod.rickandbubbauniversity.adfontesmedia.com,19.51514818,Unreliable; Problematic,19.76190214,Hyper-Partisan Right
3060,The Wilkow Majority,.pod.thewilkowmajority.adfontesmedia.com,12.31372706,Unreliable; Misleading,22.11111,Hyper-Partisan Right
3061,Connected,.pod.connected.adfontesmedia.com,33.77777667,Generally Reliable/Analysis OR Other Issues,0,Middle
3062,Culture Gabfest,.pod.culturegabfest.adfontesmedia.com,33.11111,Generally Reliable/Analysis OR Other Issues,-9.166666667,Skews Left
3063,The Byron York Show,.pod.thebyronyorkshow.adfontesmedia.com,29.44444667,Mixed Reliability/Opinion OR Other Issues,16.66666667,Strong Right
3064,Mac OS Ken,.pod.macosken.adfontesmedia.com,37.44444667,Generally Reliable/Analysis OR Other Issues,-0.77778,Middle
3065,The Perez Hilton Podcast with Chris Booker,.pod.theperezhiltonpodcastwithchrisbooker.adfontesmedia.com,30.77777667,Mixed Reliability/Opinion OR Other Issues,-0.222223333,Middle
3066,The Gerry Callahan Show,.pod.thegerrycallahanshow.adfontesmedia.com,15.833335,Unreliable; Misleading,22.44444333,Hyper-Partisan Right
3067,Joe Madison the Black Eagle,.pod.joemadisonthblackeagle.adfontesmedia.com,35.75,Generally Reliable/Analysis OR Other Issues,-14.666668,Strong Left
3068,The Bay City Tribune,.baycitytribune.com,41.88888867,Reliable; Analysis/Fact Reporting,0,Middle
3069,WSJ: Minute Briefing,.pod.minutebriefing.adfontesmedia.com,41.33333333,Reliable; Analysis/Fact Reporting,0.222223333,Middle
3070,West Coast Traveller,.westcoasttraveller.com,41.266666,Reliable; Analysis/Fact Reporting,0,Middle
3071,KWWL News 7,.kwwl.com,26.85087579,Mixed Reliability/Opinion OR Other Issues,-1.98718,Middle
3072,I Doubt It with Jesse Dollemore and Brittany Page,.pod.idoubtit.adfontesmedia.com,25.77777667,Mixed Reliability/Opinion OR Other Issues,-17.133332,Strong Left
3073,CANADALAND,.pod.canadaland.adfontesmedia.com,37.33333333,Generally Reliable/Analysis OR Other Issues,-5.611111667,Middle
3074,Common Sense with Dan Carlin,.pod.commonsensewithdancarlin.adfontesmedia.com,30.9999975,Mixed Reliability/Opinion OR Other Issues,-11.566664,Skews Left
3075,Dollemore Daily (YouTube),.tv.dollemoredaily.adfontesmedia.com,19.48022559,Unreliable; Problematic,-21.70085564,Hyper-Partisan Left
3076,Dogwood,.vadogwood.com,28.95555533,Mixed Reliability/Opinion OR Other Issues,-13.62295131,Strong Left
3077,Cardinal & Pine,.cardinalpine.com,28.51851889,Mixed Reliability/Opinion OR Other Issues,-14.96618536,Strong Left
3078,Floricua,.floricuanews.com,26.23809571,Mixed Reliability/Opinion OR Other Issues,-14.70588176,Strong Left
3079,The Copper Courier,.coppercourier.com,29.08888867,Mixed Reliability/Opinion OR Other Issues,-12.34502947,Strong Left
3080,Call Me Back - with Dan Senor,.pod.callmebackwithdansenor.adfontesmedia.com,37.66666667,Generally Reliable/Analysis OR Other Issues,6.166665,Skews Right
3081,Belle of the Ranch (YouTube),.tv.beauofthefifthcolumn.adfontesmedia.com,31.18888867,Mixed Reliability/Opinion OR Other Issues,-9.813852078,Skews Left
3082,PolitiZoom,.politizoom.com,17.53846185,Unreliable; Problematic,-19.11111125,Hyper-Partisan Left
3083,BreakThrough News (YouTube),.tv.breakthroughnews-youtube.adfontesmedia.com,12.78431382,Unreliable; Misleading,-29.43478109,Hyper-Partisan Left
3084,Open Book with Anthony Scaramucci,.pod.openbookwithanthonyscaramucci.adfontesmedia.com,41.22222333,Reliable; Analysis/Fact Reporting,2.88889,Middle
3085,Longform Podcast,.pod.longform.adfontesmedia.com,35.33333333,Generally Reliable/Analysis OR Other Issues,-1.11111,Middle
3086,The Mac Observer's Daily Observations,.pod.tmodailyobservations.adfontesmedia.com,36.11111,Generally Reliable/Analysis OR Other Issues,0,Middle
3087,Reuters: World News,.pod.reutersworldnews.adfontesmedia.com,45.22222,Reliable; Analysis/Fact Reporting,0,Middle
3088,The Dr. Debra Soh Podcast,.pod.drdebrasoh.adfontesmedia.com,22.77777833,Unreliable; Problematic,15.166665,Strong Right
3089,The Femsplainers Podcast,.pod.femsplainers.adfontesmedia.com,34.11111333,Generally Reliable/Analysis OR Other Issues,-5.666666667,Middle
3090,TYT Sports (YouTube),.tv.tytsports-youtube.adfontesmedia.com,26.32592533,Mixed Reliability/Opinion OR Other Issues,-16.50127206,Strong Left
3091,China Uncensored (YouTube),.tv.chinauncensored-youtube.adfontesmedia.com,27.26984048,Mixed Reliability/Opinion OR Other Issues,11.18333325,Skews Right
3092,South Carolina Living,.scliving.coop,37.91111133,Generally Reliable/Analysis OR Other Issues,0.066666667,Middle
3093,C-SPAN TV Network,.tv.cspantvnetwork.adfontesmedia.com,41.5,Reliable; Analysis/Fact Reporting,-5,Middle
3094,El Tiempo Latino,.eltiempolatino.com,41.19607824,Reliable; Analysis/Fact Reporting,-3.565218261,Middle
3095,El Nuevo Herald,.elnuevoherald.com,37.31111,Generally Reliable/Analysis OR Other Issues,-4.111111667,Middle
3096,El Nuevo Dia,.elnuevodia.com,41.75000063,Reliable; Analysis/Fact Reporting,-0.458333125,Middle
3097,Primera Hora,.primerahora.com,40.05797087,Reliable; Analysis/Fact Reporting,0.043478261,Middle
3098,Bajo El Sol,.yumasun.com,39.93749938,Generally Reliable/Analysis OR Other Issues,-0.104166875,Middle
